state,election_date,parish_code,parish,precinct,race_id,votes_yes,votes_no,total,pct_yes,voters_qualified,voters_voted
LA,2013-10-19,32,Livingston,00/39B,9369,22,17,39,56.41,565,43
LA,2013-10-19,32,Livingston,00/40,9369,76,85,161,47.2,1256,187
LA,2013-10-19,32,Livingston,00/40A,9369,64,78,142,45.07,1062,149
LA,2013-10-19,32,Livingston,00/41,9369,32,31,63,50.79,585,77
LA,2013-10-19,32,Livingston,00/43,9369,10,10,20,50.0,174,23
LA,2013-10-19,32,Livingston,Early Voting,9369,661,1146,1807,36.58,,
LA,2013-10-19,33,Madison,00/08,9311,21,18,39,53.85,272,57
LA,2013-10-19,33,Madison,00/08A,9311,6,4,10,60.0,106,13
LA,2013-10-19,33,Madison,00/09,9311,3,0,3,100.0,56,9
LA,2013-10-19,33,Madison,00/10,9311,35,19,54,64.81,411,101
LA,2013-10-19,33,Madison,00/11,9311,11,8,19,57.89,147,27
LA,2013-10-19,33,Madison,00/11A,9311,10,3,13,76.92,109,21
LA,2013-10-19,33,Madison,00/12,9311,25,5,30,83.33,249,50
LA,2013-10-19,33,Madison,00/13,9311,35,9,44,79.55,313,69
LA,2013-10-19,33,Madison,00/14,9311,20,29,49,40.82,211,90
LA,2013-10-19,33,Madison,00/15,9311,60,25,85,70.59,834,151
LA,2013-10-19,33,Madison,00/15A,9311,2,3,5,40.0,67,13
LA,2013-10-19,33,Madison,00/18,9311,8,1,9,88.89,96,20
LA,2013-10-19,33,Madison,00/19,9311,24,2,26,92.31,299,53
LA,2013-10-19,33,Madison,00/19A,9311,11,5,16,68.75,144,25
LA,2013-10-19,33,Madison,00/20,9311,44,21,65,67.69,510,110
LA,2013-10-19,33,Madison,00/21,9311,51,24,75,68.0,513,133
LA,2013-10-19,33,Madison,00/22,9311,16,3,19,84.21,235,44
LA,2013-10-19,33,Madison,00/23,9311,22,8,30,73.33,178,42
LA,2013-10-19,33,Madison,00/24,9311,41,9,50,82.0,371,76
LA,2013-10-19,33,Madison,Early Voting,9311,196,59,255,76.86,,
LA,2013-10-19,33,Madison,00/28,9323,26,5,31,83.87,190,41
LA,2013-10-19,33,Madison,Early Voting,9323,8,1,9,88.89,,
LA,2013-10-19,34,Morehouse,00/31,9322,1,2,3,33.33,14,2
LA,2013-10-19,34,Morehouse,00/33,9322,24,7,31,77.42,176,38
LA,2013-10-19,34,Morehouse,00/34,9322,27,4,31,87.1,168,37
LA,2013-10-19,34,Morehouse,00/35,9322,9,2,11,81.82,120,28
LA,2013-10-19,34,Morehouse,00/36,9322,5,5,10,50.0,,
LA,2013-10-19,34,Morehouse,Early Voting,9322,17,3,20,85.0,,
LA,2013-10-19,34,Morehouse,00/41,9346,1,0,1,100.0,8,1
LA,2013-10-19,34,Morehouse,00/42,9346,55,11,66,83.33,506,94
LA,2013-10-19,34,Morehouse,00/43,9346,10,0,10,100.0,56,19
LA,2013-10-19,34,Morehouse,00/44,9346,41,9,50,82.0,235,58
LA,2013-10-19,34,Morehouse,Early Voting,9346,22,5,27,81.48,,
LA,2013-10-19,35,Natchitoches,01/10A,9292,0,0,0,,42,0
LA,2013-10-19,35,Natchitoches,03/01,9292,57,8,65,87.69,543,69
LA,2013-10-19,35,Natchitoches,03/02,9292,30,5,35,85.71,250,36
LA,2013-10-19,35,Natchitoches,03/03,9292,13,0,13,100.0,128,13
LA,2013-10-19,35,Natchitoches,03/04,9292,10,3,13,76.92,233,13
LA,2013-10-19,35,Natchitoches,03/08,9292,45,6,51,88.24,499,55
LA,2013-10-19,35,Natchitoches,Early Voting,9292,7,0,7,100.0,,
LA,2013-10-19,36,Orleans,01/01,9378,21,11,32,65.62,772,44
LA,2013-10-19,36,Orleans,01/02,9378,15,11,26,57.69,491,35
LA,2013-10-19,36,Orleans,01/05,9378,56,18,74,75.68,746,103
LA,2013-10-19,36,Orleans,01/06,9378,17,13,30,56.67,482,40
LA,2013-10-19,36,Orleans,02/01,9378,45,18,63,71.43,1059,83
LA,2013-10-19,36,Orleans,02/02,9378,21,9,30,70.0,1236,46
LA,2013-10-19,36,Orleans,02/03,9378,7,0,7,100.0,306,12
LA,2013-10-19,36,Orleans,02/04,9378,67,37,104,64.42,929,131
LA,2013-10-19,36,Orleans,02/06,9378,17,17,34,50.0,509,38
LA,2013-10-19,36,Orleans,02/06A,9378,0,0,0,,188,1
LA,2013-10-19,36,Orleans,02/07,9378,16,14,30,53.33,2018,50
LA,2013-10-19,36,Orleans,03/01,9378,81,21,102,79.41,1455,121
LA,2013-10-19,36,Orleans,03/03,9378,0,0,0,,352,1
LA,2013-10-19,36,Orleans,03/05,9378,6,2,8,75.0,225,12
LA,2013-10-19,36,Orleans,03/08,9378,18,17,35,51.43,877,47
LA,2013-10-19,36,Orleans,03/09,9378,10,8,18,55.56,515,24
LA,2013-10-19,36,Orleans,03/12,9378,42,31,73,57.53,1152,107
LA,2013-10-19,36,Orleans,03/14,9378,25,4,29,86.21,390,38
LA,2013-10-19,36,Orleans,03/15,9378,17,10,27,62.96,452,36
LA,2013-10-19,36,Orleans,03/18,9378,30,20,50,60.0,804,70
LA,2013-10-19,36,Orleans,03/19,9378,46,12,58,79.31,784,75
LA,2013-10-19,36,Orleans,03/20,9378,21,6,27,77.78,397,32
LA,2013-10-19,36,Orleans,04/02,9378,30,8,38,78.95,1229,50
LA,2013-10-19,36,Orleans,04/03,9378,3,9,12,25.0,298,18
LA,2013-10-19,36,Orleans,04/04,9378,5,7,12,41.67,317,16
LA,2013-10-19,36,Orleans,04/05,9378,2,3,5,40.0,271,11
LA,2013-10-19,36,Orleans,04/06,9378,9,5,14,64.29,229,16
LA,2013-10-19,36,Orleans,04/07,9378,13,7,20,65.0,289,21
LA,2013-10-19,36,Orleans,04/08,9378,44,21,65,67.69,552,76
LA,2013-10-19,36,Orleans,04/09,9378,106,25,131,80.92,1220,158
LA,2013-10-19,36,Orleans,04/11,9378,41,12,53,77.36,579,59
LA,2013-10-19,36,Orleans,04/14,9378,124,29,153,81.05,1060,171
LA,2013-10-19,36,Orleans,04/15,9378,94,11,105,89.52,917,133
LA,2013-10-19,36,Orleans,04/17,9378,82,23,105,78.1,821,130
LA,2013-10-19,36,Orleans,04/17A,9378,72,11,83,86.75,458,97
LA,2013-10-19,36,Orleans,04/18,9378,105,43,148,70.95,881,177
LA,2013-10-19,36,Orleans,04/20,9378,69,13,82,84.15,602,91
LA,2013-10-19,36,Orleans,04/21,9378,51,5,56,91.07,564,63
LA,2013-10-19,36,Orleans,04/22,9378,85,23,108,78.7,704,128
LA,2013-10-19,36,Orleans,04/23,9378,110,24,134,82.09,683,151
LA,2013-10-19,36,Orleans,05/01,9378,22,8,30,73.33,408,40
LA,2013-10-19,36,Orleans,05/02,9378,34,9,43,79.07,424,49
LA,2013-10-19,36,Orleans,05/03,9378,49,13,62,79.03,525,68
LA,2013-10-19,36,Orleans,05/04,9378,4,7,11,36.36,252,15
LA,2013-10-19,36,Orleans,05/05,9378,9,8,17,52.94,395,25
LA,2013-10-19,36,Orleans,05/07,9378,10,9,19,52.63,566,30
LA,2013-10-19,36,Orleans,05/08,9378,8,9,17,47.06,386,21
LA,2013-10-19,36,Orleans,05/09,9378,8,5,13,61.54,419,20
LA,2013-10-19,36,Orleans,05/10,9378,12,8,20,60.0,409,25
LA,2013-10-19,36,Orleans,05/11,9378,25,9,34,73.53,421,41
LA,2013-10-19,36,Orleans,05/12,9378,52,13,65,80.0,737,74
LA,2013-10-19,36,Orleans,05/13,9378,79,16,95,83.16,524,112
LA,2013-10-19,36,Orleans,05/15,9378,102,24,126,80.95,935,152
LA,2013-10-19,36,Orleans,05/16,9378,45,16,61,73.77,416,71
LA,2013-10-19,36,Orleans,05/17,9378,108,26,134,80.6,719,150
LA,2013-10-19,36,Orleans,05/18,9378,133,27,160,83.12,843,178
LA,2013-10-19,36,Orleans,06/01,9378,56,9,65,86.15,681,74
LA,2013-10-19,36,Orleans,06/02,9378,83,24,107,77.57,725,119
LA,2013-10-19,36,Orleans,06/04,9378,32,26,58,55.17,574,77
LA,2013-10-19,36,Orleans,06/06,9378,39,36,75,52.0,884,99
LA,2013-10-19,36,Orleans,06/07,9378,16,16,32,50.0,440,41
LA,2013-10-19,36,Orleans,06/08,9378,58,17,75,77.33,480,81
LA,2013-10-19,36,Orleans,06/09,9378,91,20,111,81.98,666,128
LA,2013-10-19,36,Orleans,07/01,9378,56,17,73,76.71,807,90
LA,2013-10-19,36,Orleans,07/02,9378,39,14,53,73.58,673,67
LA,2013-10-19,36,Orleans,07/04,9378,12,16,28,42.86,489,32
LA,2013-10-19,36,Orleans,07/05,9378,14,16,30,46.67,673,34
LA,2013-10-19,36,Orleans,07/06,9378,21,25,46,45.65,547,56
LA,2013-10-19,36,Orleans,07/07,9378,15,12,27,55.56,577,30
LA,2013-10-19,36,Orleans,07/08,9378,25,30,55,45.45,759,66
LA,2013-10-19,36,Orleans,07/09A,9378,7,17,24,29.17,412,33
LA,2013-10-19,36,Orleans,07/10,9378,12,9,21,57.14,449,32
LA,2013-10-19,36,Orleans,07/11,9378,22,24,46,47.83,648,56
LA,2013-10-19,36,Orleans,07/12,9378,42,24,66,63.64,681,89
LA,2013-10-19,36,Orleans,07/13,9378,16,21,37,43.24,575,46
LA,2013-10-19,36,Orleans,07/14,9378,16,23,39,41.03,590,55
LA,2013-10-19,36,Orleans,07/15,9378,27,37,64,42.19,614,75
LA,2013-10-19,36,Orleans,07/16,9378,23,20,43,53.49,557,61
LA,2013-10-19,36,Orleans,07/17,9378,41,13,54,75.93,570,66
LA,2013-10-19,36,Orleans,07/18,9378,60,32,92,65.22,974,132
LA,2013-10-19,36,Orleans,07/19,9378,39,33,72,54.17,671,95
LA,2013-10-19,36,Orleans,07/20,9378,34,28,62,54.84,997,90
LA,2013-10-19,36,Orleans,07/21,9378,17,32,49,34.69,654,64
LA,2013-10-19,36,Orleans,07/23,9378,50,53,103,48.54,1265,148
LA,2013-10-19,36,Orleans,07/24,9378,11,10,21,52.38,635,35
LA,2013-10-19,36,Orleans,07/25,9378,31,50,81,38.27,679,118
LA,2013-10-19,36,Orleans,07/25A,9378,36,34,70,51.43,504,97
LA,2013-10-19,36,Orleans,07/26,9378,41,46,87,47.13,849,121
LA,2013-10-19,36,Orleans,07/27,9378,14,13,27,51.85,315,34
LA,2013-10-19,36,Orleans,07/27B,9378,10,21,31,32.26,466,41
LA,2013-10-19,36,Orleans,07/28,9378,35,24,59,59.32,560,84
LA,2013-10-19,36,Orleans,07/28A,9378,26,28,54,48.15,564,68
LA,2013-10-19,36,Orleans,07/29,9378,30,44,74,40.54,462,89
LA,2013-10-19,36,Orleans,07/30,9378,72,70,142,50.7,945,185
LA,2013-10-19,36,Orleans,07/32,9378,47,35,82,57.32,403,103
LA,2013-10-19,36,Orleans,07/33,9378,31,18,49,63.27,265,57
LA,2013-10-19,36,Orleans,07/34,9378,6,8,14,42.86,230,20
LA,2013-10-19,36,Orleans,07/35,9378,42,45,87,48.28,889,112
LA,2013-10-19,36,Orleans,07/37,9378,21,19,40,52.5,620,52
LA,2013-10-19,36,Orleans,07/37A,9378,9,12,21,42.86,483,23
LA,2013-10-19,36,Orleans,07/40,9378,65,44,109,59.63,836,138
LA,2013-10-19,36,Orleans,07/41,9378,83,17,100,83.0,411,119
LA,2013-10-19,36,Orleans,07/42,9378,68,22,90,75.56,411,101
LA,2013-10-19,36,Orleans,08/01,9378,37,8,45,82.22,513,59
LA,2013-10-19,36,Orleans,08/02,9378,44,15,59,74.58,615,68
LA,2013-10-19,36,Orleans,08/04,9378,11,4,15,73.33,419,24
LA,2013-10-19,36,Orleans,08/06,9378,9,16,25,36.0,642,34
LA,2013-10-19,36,Orleans,08/07,9378,13,16,29,44.83,361,36
LA,2013-10-19,36,Orleans,08/08,9378,18,10,28,64.29,528,32
LA,2013-10-19,36,Orleans,08/09,9378,17,28,45,37.78,655,58
LA,2013-10-19,36,Orleans,08/12,9378,21,29,50,42.0,975,76
LA,2013-10-19,36,Orleans,08/13,9378,7,17,24,29.17,433,34
LA,2013-10-19,36,Orleans,08/14,9378,9,13,22,40.91,479,42
LA,2013-10-19,36,Orleans,08/15,9378,31,47,78,39.74,1071,117
LA,2013-10-19,36,Orleans,08/19,9378,29,34,63,46.03,1057,94
LA,2013-10-19,36,Orleans,08/20,9378,15,34,49,30.61,600,66
LA,2013-10-19,36,Orleans,08/21,9378,55,45,100,55.0,570,131
LA,2013-10-19,36,Orleans,08/22,9378,36,44,80,45.0,485,96
LA,2013-10-19,36,Orleans,08/23,9378,64,40,104,61.54,570,122
LA,2013-10-19,36,Orleans,08/24,9378,29,26,55,52.73,470,75
LA,2013-10-19,36,Orleans,08/25,9378,38,30,68,55.88,692,92
LA,2013-10-19,36,Orleans,08/26,9378,27,29,56,48.21,716,81
LA,2013-10-19,36,Orleans,08/27,9378,27,36,63,42.86,627,77
LA,2013-10-19,36,Orleans,08/28,9378,75,63,138,54.35,818,180
LA,2013-10-19,36,Orleans,08/30,9378,22,44,66,33.33,945,90
LA,2013-10-19,36,Orleans,09/01,9378,31,26,57,54.39,773,74
LA,2013-10-19,36,Orleans,09/03,9378,16,20,36,44.44,396,45
LA,2013-10-19,36,Orleans,09/03A,9378,6,9,15,40.0,258,18
LA,2013-10-19,36,Orleans,09/04,9378,14,24,38,36.84,428,48
LA,2013-10-19,36,Orleans,09/05,9378,5,12,17,29.41,255,24
LA,2013-10-19,36,Orleans,09/05A,9378,8,19,27,29.63,355,37
LA,2013-10-19,36,Orleans,09/06B,9378,4,6,10,40.0,309,17
LA,2013-10-19,36,Orleans,09/06C,9378,7,6,13,53.85,253,17
LA,2013-10-19,36,Orleans,09/06D,9378,12,14,26,46.15,357,39
LA,2013-10-19,36,Orleans,09/06E,9378,9,1,10,90.0,227,18
LA,2013-10-19,36,Orleans,09/06F,9378,12,6,18,66.67,321,24
LA,2013-10-19,36,Orleans,09/07,9378,21,22,43,48.84,525,53
LA,2013-10-19,36,Orleans,09/08,9378,11,15,26,42.31,262,30
LA,2013-10-19,36,Orleans,09/08A,9378,22,20,42,52.38,490,50
LA,2013-10-19,36,Orleans,09/09,9378,22,12,34,64.71,505,42
LA,2013-10-19,36,Orleans,09/10,9378,31,37,68,45.59,976,91
LA,2013-10-19,36,Orleans,09/11,9378,17,9,26,65.38,440,30
LA,2013-10-19,36,Orleans,09/12,9378,29,8,37,78.38,597,39
LA,2013-10-19,36,Orleans,09/13,9378,38,17,55,69.09,441,61
LA,2013-10-19,36,Orleans,09/14,9378,18,14,32,56.25,444,36
LA,2013-10-19,36,Orleans,09/15,9378,35,10,45,77.78,682,61
LA,2013-10-19,36,Orleans,09/16,9378,25,16,41,60.98,520,45
LA,2013-10-19,36,Orleans,09/17,9378,16,12,28,57.14,553,38
LA,2013-10-19,36,Orleans,09/19,9378,20,13,33,60.61,719,42
LA,2013-10-19,36,Orleans,09/21,9378,18,20,38,47.37,914,67
LA,2013-10-19,36,Orleans,09/23,9378,10,12,22,45.45,469,31
LA,2013-10-19,36,Orleans,09/25,9378,29,43,72,40.28,765,100
LA,2013-10-19,36,Orleans,09/26,9378,9,12,21,42.86,337,30
LA,2013-10-19,36,Orleans,09/28,9378,13,16,29,44.83,533,34
LA,2013-10-19,36,Orleans,09/28C,9378,4,6,10,40.0,302,14
LA,2013-10-19,36,Orleans,09/28E,9378,11,20,31,35.48,527,39
LA,2013-10-19,36,Orleans,09/29,9378,2,6,8,25.0,326,16
LA,2013-10-19,36,Orleans,09/30,9378,41,27,68,60.29,758,91
LA,2013-10-19,36,Orleans,09/30A,9378,20,27,47,42.55,457,57
LA,2013-10-19,36,Orleans,09/31,9378,22,25,47,46.81,486,60
LA,2013-10-19,36,Orleans,09/31A,9378,25,32,57,43.86,653,96
LA,2013-10-19,36,Orleans,09/31B,9378,21,22,43,48.84,443,61
LA,2013-10-19,36,Orleans,09/31D,9378,34,49,83,40.96,666,103
LA,2013-10-19,36,Orleans,09/32,9378,5,6,11,45.45,331,23
LA,2013-10-19,36,Orleans,09/33,9378,31,29,60,51.67,1240,102
LA,2013-10-19,36,Orleans,09/34A,9378,13,29,42,30.95,753,65
LA,2013-10-19,36,Orleans,09/35,9378,20,24,44,45.45,346,66
LA,2013-10-19,36,Orleans,09/35A,9378,17,17,34,50.0,497,55
LA,2013-10-19,36,Orleans,09/36,9378,16,27,43,37.21,841,69
LA,2013-10-19,36,Orleans,09/36B,9378,19,37,56,33.93,1087,96
LA,2013-10-19,36,Orleans,09/37,9378,22,24,46,47.83,801,76
LA,2013-10-19,36,Orleans,09/38,9378,15,18,33,45.45,456,50
LA,2013-10-19,36,Orleans,09/38A,9378,21,20,41,51.22,734,73
LA,2013-10-19,36,Orleans,09/39,9378,30,40,70,42.86,996,101
LA,2013-10-19,36,Orleans,09/39B,9378,12,19,31,38.71,479,42
LA,2013-10-19,36,Orleans,09/40,9378,26,41,67,38.81,717,99
LA,2013-10-19,36,Orleans,09/40A,9378,25,34,59,42.37,1012,89
LA,2013-10-19,36,Orleans,09/40C,9378,25,31,56,44.64,584,74
LA,2013-10-19,36,Orleans,09/41,9378,44,33,77,57.14,1141,109
LA,2013-10-19,36,Orleans,09/41A,9378,13,5,18,72.22,484,31
LA,2013-10-19,36,Orleans,09/41B,9378,44,33,77,57.14,1350,135
LA,2013-10-19,36,Orleans,09/41C,9378,9,5,14,64.29,835,29
LA,2013-10-19,36,Orleans,09/41D,9378,18,20,38,47.37,561,59
LA,2013-10-19,36,Orleans,09/42,9378,45,42,87,51.72,1324,122
LA,2013-10-19,36,Orleans,09/42C,9378,26,24,50,52.0,1089,84
LA,2013-10-19,36,Orleans,09/43A,9378,39,44,83,46.99,996,116
LA,2013-10-19,36,Orleans,09/43B,9378,30,40,70,42.86,767,88
LA,2013-10-19,36,Orleans,09/43C,9378,64,63,127,50.39,1081,173
LA,2013-10-19,36,Orleans,09/43E,9378,17,17,34,50.0,556,52
LA,2013-10-19,36,Orleans,09/43F,9378,24,43,67,35.82,613,96
LA,2013-10-19,36,Orleans,09/43G,9378,31,35,66,46.97,615,85
LA,2013-10-19,36,Orleans,09/43H,9378,3,6,9,33.33,410,14
LA,2013-10-19,36,Orleans,09/43I,9378,17,32,49,34.69,559,66
LA,2013-10-19,36,Orleans,09/43J,9378,12,25,37,32.43,526,43
LA,2013-10-19,36,Orleans,09/43K,9378,32,28,60,53.33,745,71
LA,2013-10-19,36,Orleans,09/43L,9378,23,30,53,43.4,604,67
LA,2013-10-19,36,Orleans,09/43M,9378,17,14,31,54.84,1064,40
LA,2013-10-19,36,Orleans,09/43N,9378,40,29,69,57.97,814,91
LA,2013-10-19,36,Orleans,09/44,9378,30,49,79,37.97,909,113
LA,2013-10-19,36,Orleans,09/44A,9378,35,36,71,49.3,674,91
LA,2013-10-19,36,Orleans,09/44B,9378,14,15,29,48.28,1165,50
LA,2013-10-19,36,Orleans,09/44D,9378,32,39,71,45.07,958,86
LA,2013-10-19,36,Orleans,09/44E,9378,61,81,142,42.96,1569,185
LA,2013-10-19,36,Orleans,09/44F,9378,43,73,116,37.07,1026,133
LA,2013-10-19,36,Orleans,09/44G,9378,22,31,53,41.51,796,65
LA,2013-10-19,36,Orleans,09/44I,9378,42,68,110,38.18,922,165
LA,2013-10-19,36,Orleans,09/44J,9378,27,35,62,43.55,772,73
LA,2013-10-19,36,Orleans,09/44L,9378,49,45,94,52.13,911,128
LA,2013-10-19,36,Orleans,09/44M,9378,56,88,144,38.89,896,190
LA,2013-10-19,36,Orleans,09/44N,9378,43,50,93,46.24,836,126
LA,2013-10-19,36,Orleans,09/44O,9378,24,21,45,53.33,1012,52
LA,2013-10-19,36,Orleans,09/44P,9378,73,106,179,40.78,1609,250
LA,2013-10-19,36,Orleans,09/44Q,9378,31,48,79,39.24,1012,105
LA,2013-10-19,36,Orleans,09/45,9378,36,19,55,65.45,489,77
LA,2013-10-19,36,Orleans,09/45A,9378,3,0,3,100.0,84,6
LA,2013-10-19,36,Orleans,10/03,9378,26,13,39,66.67,938,53
LA,2013-10-19,36,Orleans,10/06,9378,31,19,50,62.0,699,65
LA,2013-10-19,36,Orleans,10/07,9378,24,9,33,72.73,469,42
LA,2013-10-19,36,Orleans,10/08,9378,39,10,49,79.59,440,63
LA,2013-10-19,36,Orleans,10/09,9378,52,10,62,83.87,681,83
LA,2013-10-19,36,Orleans,10/11,9378,30,27,57,52.63,844,77
LA,2013-10-19,36,Orleans,10/12,9378,20,20,40,50.0,552,51
LA,2013-10-19,36,Orleans,10/13,9378,5,10,15,33.33,559,26
LA,2013-10-19,36,Orleans,10/14,9378,17,13,30,56.67,505,42
LA,2013-10-19,36,Orleans,11/02,9378,35,24,59,59.32,775,76
LA,2013-10-19,36,Orleans,11/03,9378,21,7,28,75.0,422,36
LA,2013-10-19,36,Orleans,11/04,9378,30,14,44,68.18,565,50
LA,2013-10-19,36,Orleans,11/05,9378,105,35,140,75.0,993,159
LA,2013-10-19,36,Orleans,11/08,9378,54,5,59,91.53,463,72
LA,2013-10-19,36,Orleans,11/09,9378,93,19,112,83.04,1071,150
LA,2013-10-19,36,Orleans,11/10,9378,51,18,69,73.91,868,88
LA,2013-10-19,36,Orleans,11/11,9378,26,37,63,41.27,595,70
LA,2013-10-19,36,Orleans,11/12,9378,8,18,26,30.77,464,33
LA,2013-10-19,36,Orleans,11/13,9378,10,14,24,41.67,445,35
LA,2013-10-19,36,Orleans,11/14,9378,18,13,31,58.06,837,48
LA,2013-10-19,36,Orleans,11/17,9378,13,17,30,43.33,564,37
LA,2013-10-19,36,Orleans,12/01,9378,41,11,52,78.85,536,65
LA,2013-10-19,36,Orleans,12/02,9378,36,24,60,60.0,561,85
LA,2013-10-19,36,Orleans,12/03,9378,44,31,75,58.67,614,95
LA,2013-10-19,36,Orleans,12/04,9378,31,19,50,62.0,447,58
LA,2013-10-19,36,Orleans,12/05,9378,54,4,58,93.1,552,70
LA,2013-10-19,36,Orleans,12/06,9378,48,15,63,76.19,470,77
LA,2013-10-19,36,Orleans,12/07,9378,42,8,50,84.0,541,65
LA,2013-10-19,36,Orleans,12/08,9378,39,12,51,76.47,475,61
LA,2013-10-19,36,Orleans,12/09,9378,31,17,48,64.58,542,62
LA,2013-10-19,36,Orleans,12/10,9378,56,17,73,76.71,530,88
LA,2013-10-19,36,Orleans,12/11,9378,23,19,42,54.76,686,48
LA,2013-10-19,36,Orleans,12/12,9378,23,16,39,58.97,454,48
LA,2013-10-19,36,Orleans,12/13,9378,9,14,23,39.13,327,30
LA,2013-10-19,36,Orleans,12/14,9378,27,32,59,45.76,674,80
LA,2013-10-19,36,Orleans,12/16,9378,15,12,27,55.56,497,36
LA,2013-10-19,36,Orleans,12/17,9378,30,45,75,40.0,920,100
LA,2013-10-19,36,Orleans,12/19,9378,17,35,52,32.69,755,68
LA,2013-10-19,36,Orleans,13/01,9378,39,10,49,79.59,500,57
LA,2013-10-19,36,Orleans,13/02,9378,38,13,51,74.51,581,57
LA,2013-10-19,36,Orleans,13/03,9378,37,18,55,67.27,581,69
LA,2013-10-19,36,Orleans,13/04,9378,74,33,107,69.16,753,125
LA,2013-10-19,36,Orleans,13/05,9378,70,18,88,79.55,744,102
LA,2013-10-19,36,Orleans,13/06,9378,34,11,45,75.56,494,63
LA,2013-10-19,36,Orleans,13/07,9378,50,7,57,87.72,484,68
LA,2013-10-19,36,Orleans,13/08,9378,54,17,71,76.06,619,85
LA,2013-10-19,36,Orleans,13/09,9378,42,9,51,82.35,655,66
LA,2013-10-19,36,Orleans,13/10,9378,70,9,79,88.61,511,97
LA,2013-10-19,36,Orleans,13/11,9378,30,23,53,56.6,586,64
LA,2013-10-19,36,Orleans,13/12,9378,28,22,50,56.0,526,63
LA,2013-10-19,36,Orleans,13/13,9378,18,13,31,58.06,489,40
LA,2013-10-19,36,Orleans,13/14,9378,35,14,49,71.43,712,73
LA,2013-10-19,36,Orleans,13/15,9378,33,21,54,61.11,513,73
LA,2013-10-19,36,Orleans,13/16,9378,37,17,54,68.52,618,73
LA,2013-10-19,36,Orleans,14/01,9378,62,5,67,92.54,509,73
LA,2013-10-19,36,Orleans,14/02,9378,47,11,58,81.03,475,67
LA,2013-10-19,36,Orleans,14/03,9378,54,19,73,73.97,499,85
LA,2013-10-19,36,Orleans,14/04,9378,32,8,40,80.0,421,49
LA,2013-10-19,36,Orleans,14/05,9378,62,7,69,89.86,563,93
LA,2013-10-19,36,Orleans,14/06,9378,105,24,129,81.4,651,157
LA,2013-10-19,36,Orleans,14/07,9378,101,12,113,89.38,628,126
LA,2013-10-19,36,Orleans,14/08,9378,79,13,92,85.87,516,111
LA,2013-10-19,36,Orleans,14/09,9378,109,11,120,90.83,631,144
LA,2013-10-19,36,Orleans,14/10,9378,71,7,78,91.03,764,122
LA,2013-10-19,36,Orleans,14/11,9378,65,2,67,97.01,467,79
LA,2013-10-19,36,Orleans,14/12,9378,66,13,79,83.54,713,88
LA,2013-10-19,36,Orleans,14/13A,9378,40,3,43,93.02,2587,51
LA,2013-10-19,36,Orleans,14/14,9378,88,7,95,92.63,512,112
LA,2013-10-19,36,Orleans,14/15,9378,71,11,82,86.59,506,102
LA,2013-10-19,36,Orleans,14/16,9378,82,24,106,77.36,876,123
LA,2013-10-19,36,Orleans,14/17,9378,48,10,58,82.76,520,66
LA,2013-10-19,36,Orleans,14/18A,9378,61,10,71,85.92,651,87
LA,2013-10-19,36,Orleans,14/19,9378,53,18,71,74.65,600,81
LA,2013-10-19,36,Orleans,14/20,9378,111,36,147,75.51,1015,165
LA,2013-10-19,36,Orleans,14/21,9378,73,15,88,82.95,627,104
LA,2013-10-19,36,Orleans,14/23,9378,16,16,32,50.0,489,46
LA,2013-10-19,36,Orleans,14/24A,9378,61,29,90,67.78,695,101
LA,2013-10-19,36,Orleans,14/25,9378,46,22,68,67.65,521,80
LA,2013-10-19,36,Orleans,14/26,9378,12,22,34,35.29,603,39
LA,2013-10-19,36,Orleans,15/01,9378,37,14,51,72.55,467,70
LA,2013-10-19,36,Orleans,15/02,9378,69,36,105,65.71,1043,129
LA,2013-10-19,36,Orleans,15/03,9378,29,11,40,72.5,521,56
LA,2013-10-19,36,Orleans,15/05,9378,17,25,42,40.48,431,53
LA,2013-10-19,36,Orleans,15/06,9378,32,28,60,53.33,790,76
LA,2013-10-19,36,Orleans,15/08,9378,20,22,42,47.62,464,54
LA,2013-10-19,36,Orleans,15/09,9378,19,32,51,37.25,679,67
LA,2013-10-19,36,Orleans,15/10,9378,36,31,67,53.73,1001,90
LA,2013-10-19,36,Orleans,15/11,9378,19,21,40,47.5,598,58
LA,2013-10-19,36,Orleans,15/12,9378,16,16,32,50.0,390,38
LA,2013-10-19,36,Orleans,15/12A,9378,37,25,62,59.68,775,78
LA,2013-10-19,36,Orleans,15/13,9378,31,24,55,56.36,802,67
LA,2013-10-19,36,Orleans,15/13A,9378,35,45,80,43.75,850,98
LA,2013-10-19,36,Orleans,15/13B,9378,24,17,41,58.54,980,49
LA,2013-10-19,36,Orleans,15/14,9378,57,34,91,62.64,710,115
LA,2013-10-19,36,Orleans,15/14A,9378,35,22,57,61.4,481,69
LA,2013-10-19,36,Orleans,15/14B,9378,36,48,84,42.86,630,101
LA,2013-10-19,36,Orleans,15/14C,9378,32,21,53,60.38,591,68
LA,2013-10-19,36,Orleans,15/14D,9378,17,9,26,65.38,685,34
LA,2013-10-19,36,Orleans,15/14E,9378,46,32,78,58.97,1065,92
LA,2013-10-19,36,Orleans,15/14F,9378,40,18,58,68.97,470,68
LA,2013-10-19,36,Orleans,15/14G,9378,29,19,48,60.42,1472,69
LA,2013-10-19,36,Orleans,15/15,9378,40,34,74,54.05,975,95
LA,2013-10-19,36,Orleans,15/15A,9378,60,41,101,59.41,728,141
