state_fips,county_fips3,name,homeown,share65,frac,medinc,pop
12,059,"Holmes County, Florida",0.7640,0.1981,0.2424,39102,19432
12,071,"Lee County, Florida",0.7232,0.2809,0.4957,57832,737468
12,021,"Collier County, Florida",0.7333,0.3155,0.5226,69653,371453
12,101,"Pasco County, Florida",0.7210,0.2253,0.4169,52828,524602
12,055,"Highlands County, Florida",0.7531,0.3520,0.5001,40942,103437
12,027,"DeSoto County, Florida",0.6973,0.2168,0.5848,35438,36903
12,023,"Columbia County, Florida",0.7143,0.1828,0.4412,46494,69968
12,107,"Putnam County, Florida",0.7073,0.2271,0.4529,37670,73252
12,125,"Union County, Florida",0.6606,0.1496,0.4657,44270,15303
12,075,"Levy County, Florida",0.7767,0.2409,0.3488,37326,40403
12,127,"Volusia County, Florida",0.7031,0.2415,0.4553,49494,536487
12,079,"Madison County, Florida",0.7356,0.2013,0.5546,37037,18460
12,033,"Escambia County, Florida",0.6203,0.1656,0.5319,50915,313491
12,091,"Okaloosa County, Florida",0.6344,0.1572,0.4373,63412,203794
13,005,"Bacon County, Georgia",0.7241,0.1536,0.4289,37519,11201
13,025,"Brantley County, Georgia",0.8035,0.1604,0.1488,38857,18756
13,017,"Ben Hill County, Georgia",0.5884,0.1673,0.5503,32229,17033
13,033,"Burke County, Georgia",0.7079,0.1503,0.5444,44151,22520
13,047,"Catoosa County, Georgia",0.7401,0.1722,0.1707,56235,66700
13,053,"Chattahoochee County, Georgia",0.2459,0.0320,0.6016,47096,10560
13,055,"Chattooga County, Georgia",0.6820,0.1731,0.3014,36807,24812
13,073,"Columbia County, Georgia",0.7951,0.1319,0.4932,82339,150705
13,087,"Decatur County, Georgia",0.5749,0.1599,0.5672,41481,26682
13,115,"Floyd County, Georgia",0.6104,0.1649,0.4667,48336,97369
13,117,"Forsyth County, Georgia",0.8404,0.1168,0.4584,107218,228383
13,137,"Habersham County, Georgia",0.7826,0.1848,0.3785,50563,44626
13,147,"Hart County, Georgia",0.7480,0.2184,0.4018,43204,25773
13,185,"Lowndes County, Georgia",0.5232,0.1188,0.5744,42441,115364
13,191,"McIntosh County, Georgia",0.7976,0.2567,0.4887,49504,14174
13,199,"Meriwether County, Georgia",0.6849,0.1986,0.5238,37121,21106
13,207,"Monroe County, Georgia",0.7915,0.1806,0.4211,54754,27171
13,237,"Putnam County, Georgia",0.7702,0.2352,0.4956,51606,21691
13,261,"Sumter County, Georgia",0.5551,0.1668,0.5696,36681,30064
13,265,"Taliaferro County, Georgia",0.6897,0.2520,0.5056,37446,1611
13,301,"Warren County, Georgia",0.6658,0.2158,0.4859,37203,5297
13,029,"Bryan County, Georgia",0.7013,0.1050,0.4398,72624,37063
13,035,"Butts County, Georgia",0.6984,0.1539,0.4791,43471,24090
13,039,"Camden County, Georgia",0.6255,0.1270,0.4723,56951,53231
13,079,"Crawford County, Georgia",0.7794,0.1800,0.4137,46283,12325
13,099,"Early County, Georgia",0.6397,0.1898,0.5228,30640,10312
13,069,"Coffee County, Georgia",0.6311,0.1365,0.5674,40859,43021
13,077,"Coweta County, Georgia",0.7283,0.1350,0.4588,75913,143260
13,123,"Gilmer County, Georgia",0.7445,0.2412,0.2489,52625,30414
13,297,"Walton County, Georgia",0.7426,0.1516,0.4093,61599,91442
13,317,"Wilkes County, Georgia",0.6745,0.2286,0.5565,37838,9844
13,091,"Dodge County, Georgia",0.6783,0.1749,0.4963,39302,20829
13,129,"Gordon County, Georgia",0.6514,0.1442,0.3722,45865,57202
13,057,"Cherokee County, Georgia",0.7675,0.1344,0.3639,82740,247515
13,113,"Fayette County, Georgia",0.8195,0.1771,0.5540,90145,112303
13,177,"Lee County, Georgia",0.7276,0.1251,0.4420,69280,29502
13,227,"Pickens County, Georgia",0.7590,0.2137,0.2408,67631,31387
13,133,"Greene County, Georgia",0.7465,0.2845,0.5428,52129,17349
13,075,"Cook County, Georgia",0.6638,0.1589,0.5050,41854,17177
13,085,"Dawson County, Georgia",0.8153,0.2002,0.1491,66281,24536
13,121,"Fulton County, Georgia",0.5160,0.1141,0.6419,69673,1036200
13,189,"McDuffie County, Georgia",0.6127,0.1729,0.5524,43468,21455
13,211,"Morgan County, Georgia",0.7324,0.1951,0.4289,66178,18507
13,149,"Heard County, Georgia",0.7110,0.1664,0.2721,51358,11736
13,095,"Dougherty County, Georgia",0.4600,0.1529,0.4537,39584,89703
13,111,"Fannin County, Georgia",0.7904,0.2846,0.0985,47997,25395
13,153,"Houston County, Georgia",0.6360,0.1242,0.5830,61723,153507
13,175,"Laurens County, Georgia",0.6420,0.1725,0.5329,39120,47405
13,255,"Spalding County, Georgia",0.6248,0.1765,0.5389,47111,65306
13,271,"Telfair County, Georgia",0.6699,0.1753,0.5991,32405,16035
13,291,"Union County, Georgia",0.7722,0.3250,0.1175,50021,23288
13,293,"Upson County, Georgia",0.6757,0.1799,0.4732,37640,26236
13,303,"Washington County, Georgia",0.6660,0.1770,0.5412,38068,20436
13,311,"White County, Georgia",0.7586,0.2206,0.1462,52493,29489
13,225,"Peach County, Georgia",0.6539,0.1551,0.5849,46636,27145
13,223,"Paulding County, Georgia",0.7577,0.1044,0.4566,68370,159825
13,229,"Pierce County, Georgia",0.7748,0.1677,0.2823,42804,19250
13,231,"Pike County, Georgia",0.8397,0.1548,0.2360,64878,18327
13,245,"Richmond County, Georgia",0.5264,0.1357,0.5681,42728,201852
13,251,"Screven County, Georgia",0.7348,0.1826,0.5295,39842,13989
13,267,"Tattnall County, Georgia",0.6715,0.1387,0.5690,40730,25382
13,019,"Berrien County, Georgia",0.6422,0.1756,0.3164,40415,19152
13,295,"Walker County, Georgia",0.7184,0.1831,0.1714,46157,69039
13,135,"Gwinnett County, Georgia",0.6627,0.0963,0.7288,71026,915046
13,013,"Barrow County, Georgia",0.7563,0.1234,0.4635,62345,78991
13,049,"Charlton County, Georgia",0.7135,0.1488,0.5506,41961,13040
13,065,"Clinch County, Georgia",0.7489,0.1554,0.4929,27658,6686
13,015,"Bartow County, Georgia",0.6630,0.1369,0.3809,57423,104919
13,097,"Douglas County, Georgia",0.6432,0.1139,0.6147,63835,143316
13,131,"Grady County, Georgia",0.6427,0.1775,0.5673,43531,24828
13,141,"Hancock County, Georgia",0.7058,0.2236,0.4058,31860,8515
13,313,"Whitfield County, Georgia",0.6457,0.1371,0.5336,48623,104237
13,193,"Macon County, Georgia",0.6399,0.1654,0.5156,32161,13305
13,285,"Troup County, Georgia",0.5738,0.1447,0.5508,45649,69919
13,145,"Harris County, Georgia",0.8764,0.1807,0.3811,76319,34105
13,249,"Schley County, Georgia",0.7151,0.1603,0.4703,44448,5221
13,321,"Worth County, Georgia",0.6543,0.1876,0.4677,45398,20494
13,093,"Dooly County, Georgia",0.6958,0.1923,0.5728,37340,13736
13,109,"Evans County, Georgia",0.6801,0.1643,0.5816,42607,10687
13,307,"Webster County, Georgia",0.8395,0.2004,0.5847,37297,2610
13,103,"Effingham County, Georgia",0.7593,0.1141,0.3669,66822,60477
13,125,"Glascock County, Georgia",0.7473,0.1649,0.2257,45000,2996
13,239,"Quitman County, Georgia",0.7019,0.2490,0.5871,26667,2289
13,051,"Chatham County, Georgia",0.5471,0.1492,0.6036,56842,288496
13,167,"Johnson County, Georgia",0.6726,0.1812,0.4998,42446,9691
13,173,"Lanier County, Georgia",0.6440,0.1382,0.4663,40986,10380
13,195,"Madison County, Georgia",0.7471,0.1665,0.3155,52500,29218
13,205,"Mitchell County, Georgia",0.6219,0.1609,0.5719,38116,22244
13,277,"Tift County, Georgia",0.6000,0.1445,0.5867,45639,40541
13,233,"Polk County, Georgia",0.6458,0.1540,0.4495,44891,41908
13,263,"Talbot County, Georgia",0.7900,0.2346,0.5011,38549,6321
13,273,"Terrell County, Georgia",0.5502,0.1876,0.5338,34768,8737
13,275,"Thomas County, Georgia",0.6123,0.1759,0.5349,43740,44630
13,319,"Wilkinson County, Georgia",0.7523,0.1873,0.5257,38996,9010
13,221,"Oglethorpe County, Georgia",0.7719,0.1887,0.3945,47120,14931
13,243,"Randolph County, Georgia",0.5719,0.2155,0.4902,31699,6973
13,299,"Ware County, Georgia",0.6360,0.1690,0.5076,36869,35593
13,305,"Wayne County, Georgia",0.6351,0.1563,0.4483,45483,29788
13,315,"Wilcox County, Georgia",0.7612,0.1664,0.5294,36964,8824
13,009,"Baldwin County, Georgia",0.5848,0.1543,0.5472,43672,45111
13,031,"Bulloch County, Georgia",0.5391,0.1114,0.5169,45550,76120
13,061,"Clay County, Georgia",0.7295,0.2582,0.4852,22325,2951
13,101,"Echols County, Georgia",0.6778,0.1610,0.4835,39494,3981
13,089,"DeKalb County, Georgia",0.5464,0.1195,0.6179,62399,749323
13,143,"Haralson County, Georgia",0.6838,0.1577,0.1709,48550,29227
13,163,"Jefferson County, Georgia",0.6319,0.1797,0.5400,33944,15618
13,181,"Lincoln County, Georgia",0.7499,0.2324,0.4657,39742,7856
13,213,"Murray County, Georgia",0.6962,0.1440,0.2958,48033,39724
13,235,"Pulaski County, Georgia",0.6428,0.1987,0.5273,45148,11216
13,241,"Rabun County, Georgia",0.7426,0.2746,0.2238,42500,16645
13,281,"Towns County, Georgia",0.7826,0.3440,0.1136,48219,11617
13,283,"Treutlen County, Georgia",0.6691,0.2072,0.4111,32241,6795
13,155,"Irwin County, Georgia",0.7360,0.1868,0.4724,37736,9320
13,001,"Appling County, Georgia",0.7641,0.1685,0.4751,40304,18440
13,187,"Lumpkin County, Georgia",0.7067,0.1685,0.1767,51790,32402
13,201,"Miller County, Georgia",0.6550,0.2163,0.4458,44542,5787
13,219,"Oconee County, Georgia",0.8293,0.1498,0.2849,90751,38132
13,151,"Henry County, Georgia",0.7036,0.1135,0.6162,71288,225356
13,183,"Long County, Georgia",0.6910,0.0905,0.5879,54605,18692
13,257,"Stephens County, Georgia",0.6980,0.1973,0.3062,47164,25750
13,161,"Jeff Davis County, Georgia",0.6511,0.1512,0.4564,36669,15036
13,037,"Calhoun County, Georgia",0.6561,0.1505,0.5273,34167,6365
13,021,"Bibb County, Georgia",0.5232,0.1517,0.5565,41334,153200
13,197,"Marion County, Georgia",0.7840,0.2066,0.5506,44643,8432
13,023,"Bleckley County, Georgia",0.7433,0.1765,0.4542,48174,12807
13,119,"Franklin County, Georgia",0.6643,0.1927,0.2923,42488,22766
13,171,"Lamar County, Georgia",0.6925,0.1675,0.4877,44846,18672
13,107,"Emanuel County, Georgia",0.6384,0.1573,0.5315,37453,22533
13,159,"Jasper County, Georgia",0.7683,0.1754,0.4060,51250,13916
13,179,"Liberty County, Georgia",0.4573,0.0877,0.6676,48007,61349
13,253,"Seminole County, Georgia",0.6527,0.2283,0.5121,33357,8321
13,289,"Twiggs County, Georgia",0.8088,0.2190,0.5132,34879,8229
13,269,"Taylor County, Georgia",0.7052,0.1948,0.5263,33832,8116
13,279,"Toombs County, Georgia",0.6054,0.1615,0.5579,40175,26972
13,209,"Montgomery County, Georgia",0.6916,0.1658,0.5020,41996,9058
13,247,"Rockdale County, Georgia",0.6636,0.1402,0.5988,60189,89717
13,309,"Wheeler County, Georgia",0.6327,0.1409,0.4961,30192,7928
13,011,"Banks County, Georgia",0.7540,0.1646,0.2234,47811,18708
13,059,"Clarke County, Georgia",0.3903,0.1058,0.6069,38623,126176
13,127,"Glynn County, Georgia",0.6255,0.1967,0.5229,52977,84470
13,157,"Jackson County, Georgia",0.7788,0.1441,0.3270,65385,67885
13,169,"Jones County, Georgia",0.8024,0.1738,0.4288,56020,28579
13,215,"Muscogee County, Georgia",0.4802,0.1300,0.6212,46408,195739
13,259,"Stewart County, Georgia",0.7351,0.1489,0.6338,29732,6293
13,287,"Turner County, Georgia",0.6914,0.1948,0.5465,37039,7943
13,003,"Atkinson County, Georgia",0.7333,0.1356,0.5882,37197,8239
13,007,"Baker County, Georgia",0.6526,0.2372,0.5825,32917,3132
13,043,"Candler County, Georgia",0.5761,0.1748,0.5548,33736,10812
13,045,"Carroll County, Georgia",0.6690,0.1336,0.4645,53737,117183
13,081,"Crisp County, Georgia",0.5449,0.1821,0.5425,36042,22713
13,067,"Cobb County, Georgia",0.6453,0.1185,0.6385,77932,751218
13,083,"Dade County, Georgia",0.7149,0.1894,0.1276,42581,16197
13,027,"Brooks County, Georgia",0.7395,0.1888,0.5490,38285,15590
13,105,"Elbert County, Georgia",0.7223,0.2027,0.5056,38678,19166
13,165,"Jenkins County, Georgia",0.7142,0.1782,0.5723,27375,8793
13,217,"Newton County, Georgia",0.6763,0.1266,0.5839,56316,108079
13,071,"Colquitt County, Georgia",0.6297,0.1525,0.5970,36435,45486
13,063,"Clayton County, Georgia",0.4951,0.0902,0.5017,47864,283538
13,139,"Hall County, Georgia",0.6946,0.1455,0.5438,62984,198667
15,001,"Hawaii County, Hawaii",0.6774,0.2019,0.7249,62409,199459
15,003,"Honolulu County, Hawaii",0.5619,0.1730,0.7046,85857,984821
15,007,"Kauai County, Hawaii",0.6320,0.1931,0.7260,83554,71769
15,005,"Kalawao County, Hawaii",0.0000,0.1667,0.6515,69375,66
15,009,"Maui County, Hawaii",0.6105,0.1753,0.7277,80948,165979
16,031,"Cassia County, Idaho",0.7026,0.1376,0.4376,52935,23690
16,063,"Lincoln County, Idaho",0.6821,0.1299,0.4675,50053,5350
16,085,"Valley County, Idaho",0.8082,0.2754,0.1030,64475,10709
16,041,"Franklin County, Idaho",0.8128,0.1381,0.1656,57215,13464
16,069,"Nez Perce County, Idaho",0.7282,0.1959,0.2357,58107,40217
16,055,"Kootenai County, Idaho",0.7040,0.1849,0.1751,57242,157322
16,067,"Minidoka County, Idaho",0.7341,0.1582,0.4906,53370,20705
16,083,"Twin Falls County, Idaho",0.6886,0.1507,0.3477,52919,84869
16,013,"Blaine County, Idaho",0.7006,0.1778,0.3916,56694,22373
16,015,"Boise County, Idaho",0.8284,0.2487,0.1699,59646,7378
16,023,"Butte County, Idaho",0.8232,0.2077,0.1000,42132,2581
16,047,"Gooding County, Idaho",0.7047,0.1669,0.4545,47204,15148
16,001,"Ada County, Idaho",0.6931,0.1395,0.2746,66293,456849
16,007,"Bear Lake County, Idaho",0.7657,0.2058,0.1345,54167,6000
16,011,"Bingham County, Idaho",0.7679,0.1373,0.4184,55472,45839
16,025,"Camas County, Idaho",0.7563,0.1880,0.0375,39688,1048
16,035,"Clearwater County, Idaho",0.7806,0.2667,0.1816,43915,8673
16,051,"Jefferson County, Idaho",0.8067,0.1096,0.2360,63048,28534
16,059,"Lemhi County, Idaho",0.7764,0.2927,0.1276,39324,7847
16,075,"Payette County, Idaho",0.7266,0.1788,0.3538,50579,23260
16,009,"Benewah County, Idaho",0.7329,0.2219,0.2695,47556,9138
16,017,"Bonner County, Idaho",0.7566,0.2376,0.1317,50256,43611
16,033,"Clark County, Idaho",0.6241,0.1479,0.5498,46154,913
16,037,"Custer County, Idaho",0.7864,0.3281,0.1983,40875,4169
16,039,"Elmore County, Idaho",0.5981,0.1301,0.4393,46855,26743
16,043,"Fremont County, Idaho",0.8121,0.1700,0.2639,58065,13020
16,065,"Madison County, Idaho",0.4460,0.0662,0.2138,39160,39100
16,079,"Shoshone County, Idaho",0.6996,0.2233,0.1646,39386,12609
16,049,"Idaho County, Idaho",0.7668,0.2685,0.1689,41516,16411
16,081,"Teton County, Idaho",0.7774,0.1089,0.3124,74216,11426
16,077,"Power County, Idaho",0.7440,0.1568,0.5056,48823,7671
16,087,"Washington County, Idaho",0.7254,0.2461,0.3468,40992,10057
16,071,"Oneida County, Idaho",0.7988,0.1918,0.1251,53841,4385
16,045,"Gem County, Idaho",0.7480,0.2122,0.2220,45492,17331
16,003,"Adams County, Idaho",0.8031,0.2951,0.1486,48856,4097
16,053,"Jerome County, Idaho",0.6492,0.1260,0.4912,52921,23730
16,061,"Lewis County, Idaho",0.6944,0.2467,0.2849,41198,3838
16,073,"Owyhee County, Idaho",0.7091,0.1795,0.4598,43798,11552
16,021,"Boundary County, Idaho",0.7666,0.2127,0.1800,43423,11845
16,029,"Caribou County, Idaho",0.7931,0.1665,0.1549,59053,6953
16,005,"Bannock County, Idaho",0.6754,0.1378,0.2893,51734,85765
16,019,"Bonneville County, Idaho",0.6963,0.1306,0.2929,60615,114392
16,027,"Canyon County, Idaho",0.6950,0.1343,0.4407,52134,217633
16,057,"Latah County, Idaho",0.5432,0.1303,0.2095,49158,39505
17,051,"Fayette County, Illinois",0.8050,0.1882,0.1486,46650,21565
17,107,"Logan County, Illinois",0.7274,0.1801,0.2475,57308,29003
17,165,"Saline County, Illinois",0.7453,0.1994,0.1604,44090,23994
17,097,"Lake County, Illinois",0.7300,0.1373,0.5623,89427,701473
17,127,"Massac County, Illinois",0.7549,0.2083,0.2163,47481,14219
17,017,"Cass County, Illinois",0.7460,0.1726,0.3925,52373,12493
17,139,"Moultrie County, Illinois",0.7763,0.1889,0.0664,61456,14641
17,149,"Pike County, Illinois",0.7857,0.2058,0.0809,47492,15672
17,151,"Pope County, Illinois",0.8253,0.2736,0.1699,38056,4203
17,163,"St. Clair County, Illinois",0.6519,0.1523,0.5283,55179,262338
17,173,"Shelby County, Illinois",0.8101,0.2209,0.0546,52953,21737
17,019,"Champaign County, Illinois",0.5298,0.1237,0.5153,52797,209922
17,013,"Calhoun County, Illinois",0.8726,0.2327,0.0593,63009,4830
17,053,"Ford County, Illinois",0.7221,0.1882,0.1245,52092,13270
17,089,"Kane County, Illinois",0.7387,0.1316,0.5682,79394,531376
17,093,"Kendall County, Illinois",0.8358,0.1012,0.4759,96563,126054
17,009,"Brown County, Illinois",0.7479,0.1448,0.4144,61655,6628
17,121,"Marion County, Illinois",0.7356,0.1931,0.1664,47519,37743
17,125,"Mason County, Illinois",0.7785,0.2206,0.0693,48417,13621
17,075,"Iroquois County, Illinois",0.7613,0.2120,0.1877,52700,27812
17,025,"Clay County, Illinois",0.7453,0.2003,0.0761,48500,13287
17,059,"Gallatin County, Illinois",0.7706,0.2352,0.0850,44076,5064
17,133,"Monroe County, Illinois",0.8342,0.1724,0.0724,85747,34168
17,181,"Union County, Illinois",0.7726,0.2045,0.1674,50625,16968
17,201,"Winnebago County, Illinois",0.6586,0.1701,0.4899,54489,284819
17,153,"Pulaski County, Illinois",0.7637,0.2180,0.5017,34640,5510
17,169,"Schuyler County, Illinois",0.7575,0.2198,0.2055,52357,6953
17,045,"Edgar County, Illinois",0.7650,0.2170,0.0363,53647,17407
17,007,"Boone County, Illinois",0.8100,0.1557,0.4186,69272,53537
17,011,"Bureau County, Illinois",0.7661,0.2163,0.2222,57436,33122
17,029,"Coles County, Illinois",0.6148,0.1654,0.1708,46202,51353
17,033,"Crawford County, Illinois",0.7767,0.1875,0.2257,49779,18972
17,155,"Putnam County, Illinois",0.8052,0.2269,0.1507,63638,5721
17,039,"De Witt County, Illinois",0.7873,0.1877,0.1036,55587,15932
17,103,"Lee County, Illinois",0.7232,0.1893,0.2500,58194,34389
17,117,"Macoupin County, Illinois",0.7674,0.1957,0.0769,55159,45463
17,159,"Richland County, Illinois",0.7122,0.2008,0.0931,48894,15766
17,189,"Washington County, Illinois",0.7749,0.1989,0.0780,61763,14058
17,067,"Hancock County, Illinois",0.8139,0.2281,0.0750,52561,17983
17,119,"Madison County, Illinois",0.7136,0.1680,0.2674,60738,264776
17,063,"Grundy County, Illinois",0.7126,0.1358,0.2451,77350,50666
17,091,"Kankakee County, Illinois",0.6803,0.1628,0.4481,58902,110637
17,131,"Mercer County, Illinois",0.7904,0.2107,0.0910,59787,15589
17,043,"DuPage County, Illinois",0.7337,0.1500,0.5153,92809,929060
17,003,"Alexander County, Illinois",0.7372,0.2128,0.4934,36806,6260
17,129,"Menard County, Illinois",0.7808,0.1941,0.0856,74684,12306
17,099,"LaSalle County, Illinois",0.7180,0.1847,0.2595,58142,109737
17,031,"Cook County, Illinois",0.5692,0.1426,0.6983,64660,5198275
17,115,"Macon County, Illinois",0.6841,0.1942,0.3929,50480,105528
17,177,"Stephenson County, Illinois",0.6992,0.2209,0.3083,48805,45093
17,191,"Wayne County, Illinois",0.7660,0.2130,0.0743,50251,16402
17,203,"Woodford County, Illinois",0.8178,0.1738,0.0874,72808,38700
17,055,"Franklin County, Illinois",0.7422,0.2009,0.0807,42769,38923
17,109,"McDonough County, Illinois",0.6635,0.1717,0.2238,44471,30479
17,111,"McHenry County, Illinois",0.7939,0.1401,0.3242,86799,307714
17,135,"Montgomery County, Illinois",0.7637,0.1962,0.1286,52748,28828
17,195,"Whiteside County, Illinois",0.7485,0.2030,0.2699,54232,56016
17,001,"Adams County, Illinois",0.7184,0.1995,0.1571,52993,66085
17,027,"Clinton County, Illinois",0.7965,0.1664,0.1615,66639,37634
17,037,"DeKalb County, Illinois",0.5703,0.1215,0.3906,63317,104366
17,047,"Edwards County, Illinois",0.8020,0.2091,0.0687,51080,6455
17,079,"Jasper County, Illinois",0.7887,0.1904,0.0593,54256,9594
17,081,"Jefferson County, Illinois",0.7325,0.1862,0.2598,49896,37985
17,183,"Vermilion County, Illinois",0.6955,0.1873,0.3656,46515,77563
17,197,"Will County, Illinois",0.8128,0.1261,0.5484,86961,689315
17,199,"Williamson County, Illinois",0.7011,0.1864,0.1924,50734,67102
17,023,"Clark County, Illinois",0.7659,0.1935,0.0679,56531,15716
17,041,"Douglas County, Illinois",0.7399,0.1756,0.1798,56714,19623
17,049,"Effingham County, Illinois",0.7539,0.1714,0.0807,56685,34137
