measure_class,dor_code,municipality,fiscal_year,vote_date,description,department,amount,result,votes_yes,votes_no
debt_exclusion,139,Hopkinton,1990,1986-10-01,Roads,Public Works and Facilities,,Pass,407,379
debt_exclusion,139,Hopkinton,1994,1986-10-01,Schools,School,,Pass,424,362
debt_exclusion,261,Sandwich,1990,1986-10-01,Schools,School,,Pass,1618,751
debt_exclusion,261,Sandwich,1990,1986-10-01,Solid Waste,Public Works and Facilities,,Pass,2091,593
debt_exclusion,261,Sandwich,1992,1986-10-01,Schools,School,,Pass,1931,772
debt_exclusion,327,West Tisbury,1990,1986-10-01,Fire,Public Safety,,Pass,63,12
debt_exclusion,333,Weston,1990,1986-10-01,Fire,Public Safety,,Pass,313,129
debt_exclusion,002,Acton,1990,1986-11-01,Town Hall Repairs,General Government,,Pass,2835,2697
debt_exclusion,011,Ashburnham,1990,1986-11-01,Equipment,General Government,,Pass,784,519
debt_exclusion,011,Ashburnham,1990,1986-11-01,Library,Culture and Recreation,,Pass,853,456
debt_exclusion,014,Ashland,1990,1986-11-01,Howe St. Water Treatment Plant,Public Works and Facilities,,Pass,2103,1001
debt_exclusion,014,Ashland,2000,1986-11-01,Pittaway School,School,,Pass,1818,1297
debt_exclusion,036,Bourne,2000,1986-11-01,School,School,,Pass,2496,1961
debt_exclusion,086,Eastham,1996,1986-11-01,School,School,,Pass,667,110
debt_exclusion,127,Hatfield,2000,1986-11-01,Sewers,Public Works and Facilities,,Pass,550,336
debt_exclusion,224,Orleans,1990,1986-11-01,Land Acquis./Al/Mccoy Property,General Government,,Pass,522,225
debt_exclusion,317,Wellesley,1990,1986-11-01,Fire,Public Safety,,Pass,5005,4350
debt_exclusion,319,Wendell,2000,1986-11-01,Construct/Equip Swr Sch/Remodel,General Operating,,Pass,40,17
debt_exclusion,337,Whately,2000,1986-11-01,Water,Public Works and Facilities,,Pass,397,165
debt_exclusion,337,Whately,2007,1986-11-04,Water,Public Works and Facilities,,Pass,397,165
debt_exclusion,001,Abington,1990,1986-12-01,Golf,Culture and Recreation,,Pass,661,612
debt_exclusion,055,Chatham,1995,1986-12-01,Land Solonche Prop.,General Government,,Pass,545,118
debt_exclusion,055,Chatham,1996,1986-12-01,Land Wirth Prop. Mun. Purp.,General Government,,Pass,504,155
debt_exclusion,055,Chatham,1997,1986-12-01,Land Eldredge/Cons.,General Government,,Pass,536,127
debt_exclusion,055,Chatham,2000,1986-12-01,Land Mill Pond Prop.,General Government,,Pass,486,179
debt_exclusion,055,Chatham,2000,1986-12-01,Land Landfill Access/ Barnhill,General Government,,Pass,526,139
debt_exclusion,136,Holliston,1997,1986-12-01,Land,General Government,,Pass,1112,264
debt_exclusion,166,Manchester By The Sea,1990,1987-02-01,Multiple,General Operating,,Pass,736,385
debt_exclusion,166,Manchester By The Sea,1994,1987-02-01,Pre-Debt,Pre-Proposition 2 1/2 Debt,,Pass,760,366
debt_exclusion,051,Carlisle,2000,1987-03-01,Land,Public Works and Facilities,,Pass,217,158
debt_exclusion,125,Harvard,2000,1987-03-01,Drainage,Public Works and Facilities,,Pass,613,392
debt_exclusion,125,Harvard,2000,1987-03-01,School,School,,Pass,731,303
debt_exclusion,157,Lincoln,1990,1987-03-01,Bathouse,Culture and Recreation,,Pass,316,142
debt_exclusion,157,Lincoln,1990,1987-03-01,School,School,,Pass,387,69
debt_exclusion,157,Lincoln,2000,1987-03-01,Reg.School,School,,Pass,369,83
debt_exclusion,157,Lincoln,2000,1987-03-01,Landfill,Public Works and Facilities,,Pass,369,82
debt_exclusion,167,Mansfield,2000,1987-03-01,Lib/Agi,General Operating,,Pass,1207,713
debt_exclusion,312,Warwick,2000,1987-03-01,Regional School,School,,Pass,156,57
capital_exclusion,010,Arlington,1988,1987-03-07,Multiple,GENERAL OPERATING,810095,Fail,2162,4597
debt_exclusion,002,Acton,1997,1987-04-01,"Schools/Con,Doug,Gates,Merr,Mcc",School,,Pass,385,384
debt_exclusion,022,Becket,1990,1987-04-01,Revaluation,General Government,,Pass,52,28
debt_exclusion,022,Becket,1990,1987-04-01,Equipment,General Government,,Pass,53,30
debt_exclusion,026,Belmont,1995,1987-04-01,School Burbank,School,,Pass,2976,1330
debt_exclusion,041,Brewster,1990,1987-04-01,Land Purchase Re:Art.1,General Government,,Pass,1342,429
debt_exclusion,041,Brewster,1990,1987-04-01,Land Purchase Re:Art.4,General Government,,Pass,1384,452
debt_exclusion,041,Brewster,1990,1987-04-01,Land Purchase Re:Art.3,General Government,,Pass,1385,448
debt_exclusion,041,Brewster,1995,1987-04-01,Land Purchase Re:Art 2,General Government,,Pass,1384,453
debt_exclusion,052,Carver,1990,1987-04-01,Equipment,General Government,,Pass,942,197
debt_exclusion,052,Carver,1990,1987-04-01,Land,General Government,,Pass,932,868
debt_exclusion,056,Chelmsford,1990,1987-04-01,Senior Center,Health and Human Service,,Pass,2662,1480
debt_exclusion,056,Chelmsford,2000,1987-04-01,Sewers/Chelmsford Center,Public Works and Facilities,,Pass,2705,1353
debt_exclusion,088,Easton,1997,1987-04-01,Police,Public Safety,,Pass,1448,1441
debt_exclusion,089,Edgartown,1994,1987-04-01,Memor. Wharf Renovations,Public Safety,,Pass,770,126
debt_exclusion,115,Groton,1994,1987-04-01,Water,Public Works and Facilities,,Pass,704,338
debt_exclusion,115,Groton,2000,1987-04-01,Sewers,Public Works and Facilities,,Pass,685,351
debt_exclusion,117,Hadley,2000,1987-04-01,Equipment,General Government,,Pass,840,758
debt_exclusion,133,Holbrook,1990,1987-04-01,School,School,,Pass,1504,653
debt_exclusion,133,Holbrook,1990,1987-04-01,Sewers,Public Works and Facilities,,Pass,1245,870
debt_exclusion,133,Holbrook,1996,1987-04-01,Sewers,Public Works and Facilities,,Pass,1261,827
debt_exclusion,154,Leverett,1990,1987-04-01,Fire,Public Safety,,Pass,111,27
debt_exclusion,197,Nantucket,1991,1987-04-01,Land,General Government,,Pass,1119,814
debt_exclusion,252,Rockport,2000,1987-04-01,School,School,,Pass,823,485
debt_exclusion,315,Wayland,1990,1987-04-01,Roads,Public Works and Facilities,,Pass,1441,1254
debt_exclusion,351,Yarmouth,2000,1987-04-01,Lnd/Map,General Government,,Pass,1889,1343
capital_exclusion,296,Tisbury,1988,1987-04-07,Aging Equipment,HEALTH AND HUMAN SERVICE,12000,Pass,379,243
capital_exclusion,296,Tisbury,1988,1987-04-07,School,SCHOOL,15000,Pass,408,213
capital_exclusion,296,Tisbury,1988,1987-04-07,Equipment,GENERAL OPERATING,17000,Pass,413,204
capital_exclusion,296,Tisbury,1988,1987-04-07,Wastewater Study,PUBLIC WORKS & FACILITIES,20000,Pass,424,203
capital_exclusion,296,Tisbury,1988,1987-04-07,Dog Pound,PUBLIC SAFETY,38800,Fail,276,338
capital_exclusion,296,Tisbury,1988,1987-04-07,Equipment,GENERAL OPERATING,50000,Pass,371,247
capital_exclusion,296,Tisbury,1988,1987-04-07,Equipment,GENERAL OPERATING,100000,Pass,366,260
capital_exclusion,296,Tisbury,1988,1987-04-07,Jetties,PUBLIC WORKS & FACILITIES,50000,Pass,338,275
capital_exclusion,296,Tisbury,1988,1987-04-07,Emergency Equipment,PUBLIC SAFETY,60000,Pass,430,192
capital_exclusion,296,Tisbury,1988,1987-04-07,Computer,GENERAL OPERATING,120000,Fail,294,320
capital_exclusion,296,Tisbury,1988,1987-04-07,Police,PUBLIC SAFETY,30000,Fail,295,323
capital_exclusion,296,Tisbury,1988,1987-04-07,Equipment,GENERAL OPERATING,33000,Pass,434,191
capital_exclusion,296,Tisbury,1988,1987-04-07,Town Hall,GENERAL OPERATING,30000,Pass,451,176
capital_exclusion,296,Tisbury,1988,1987-04-07,School,SCHOOL,10000,Pass,499,125
capital_exclusion,089,Edgartown,1988,1987-04-16,Road,PUBLIC WORKS & FACILITIES,122000,Fail,402,490
capital_exclusion,089,Edgartown,1988,1987-04-16,Road,PUBLIC WORKS & FACILITIES,67000,Fail,376,502
capital_exclusion,089,Edgartown,1988,1987-04-16,Landfill,PUBLIC WORKS & FACILITIES,100000,Pass,622,258
debt_exclusion,013,Ashfield,1990,1987-05-01,Equipment,General Government,,Pass,203,40
debt_exclusion,027,Berkley,2000,1987-05-01,School,School,,Pass,399,352
debt_exclusion,028,Berlin,1990,1987-05-01,Equipment,General Government,,Pass,196,68
debt_exclusion,033,Blandford,1996,1987-05-01,Multiple,General Operating,,Pass,91,38
debt_exclusion,037,Boxborough,1999,1987-05-01,Blan Mem Sch/Pol Sta/Fire Stat/Town Hall,General Operating,,Pass,266,263
debt_exclusion,055,Chatham,1990,1987-05-01,Sewers/Constr.Solid Waste Facilities,Public Works and Facilities,,Pass,1693,446
debt_exclusion,055,Chatham,2000,1987-05-01,Water Improvmts/Addi/To System,General Government,,Pass,1719,417
debt_exclusion,055,Chatham,2000,1987-05-01,Library/Construct/Renovations/Addition,Culture and Recreation,,Pass,1427,667
debt_exclusion,055,Chatham,2000,1987-05-01,Land Purchase/Solonche Prop,General Government,,Pass,1512,593
debt_exclusion,059,Chester,1990,1987-05-01,Fire,Public Safety,,Pass,238,122
debt_exclusion,060,Chesterfield,1990,1987-05-01,Equip./Bucket Loader,Public Works and Facilities,,Pass,136,98
debt_exclusion,060,Chesterfield,1990,1987-05-01,Pre-Debt,Pre-Proposition 2 1/2 Debt,,Pass,141,91
debt_exclusion,068,Conway,1991,1987-05-01,Pre-Debt,Pre-Proposition 2 1/2 Debt,,Pass,104,43
debt_exclusion,068,Conway,1991,1987-05-01,Regional School,School,,Pass,101,46
debt_exclusion,077,Douglas,1992,1987-05-01,Develop New Water Supply Well,Public Works and Facilities,,Pass,797,472
debt_exclusion,077,Douglas,1997,1987-05-01,Sewer,Public Works and Facilities,,Pass,700,560
debt_exclusion,077,Douglas,2000,1987-05-01,Landfill Capping,Public Works and Facilities,,Pass,664,611
debt_exclusion,077,Douglas,2000,1987-05-01,Muni Bldg Renovations,General Government,,Pass,630,626
debt_exclusion,086,Eastham,1990,1987-05-01,Library,Culture and Recreation,,Pass,1048,322
debt_exclusion,086,Eastham,1995,1987-05-01,Land,General Government,,Pass,954,414
debt_exclusion,096,Falmouth,1990,1987-05-01,Schools,School,,Pass,4596,2126
debt_exclusion,096,Falmouth,1990,1987-05-01,Recreation,Culture and Recreation,,Pass,3993,2646
debt_exclusion,096,Falmouth,1990,1987-05-01,Water,Public Works and Facilities,,Pass,4618,1799
debt_exclusion,096,Falmouth,1991,1987-05-01,Bridge,Public Works and Facilities,,Pass,3992,2379
debt_exclusion,099,Foxborough,1991,1987-05-01,School,School,,Pass,1343,973
debt_exclusion,105,Georgetown,2001,1987-05-01,Municipal Building,General Government,,Pass,600,478
debt_exclusion,108,Goshen,1990,1987-05-01,Fire House,Public Safety,,Pass,79,24
debt_exclusion,126,Harwich,1990,1987-05-01,Town Hall,General Government,,Pass,1336,747
debt_exclusion,126,Harwich,1990,1987-05-01,Water,Public Works and Facilities,,Pass,1375,712
debt_exclusion,126,Harwich,1991,1987-05-01,Well-Field,Public Works and Facilities,,Pass,1677,415
debt_exclusion,126,Harwich,2000,1987-05-01,School,School,,Pass,1280,820
debt_exclusion,140,Hubbardston,1990,1987-05-01,Fire,Public Safety,,Pass,360,200
debt_exclusion,140,Hubbardston,1990,1987-05-01,Equipment,General Government,,Pass,287,261
debt_exclusion,145,Kingston,1990,1987-05-01,Building,General Government,,Pass,757,482
debt_exclusion,162,Lunenburg,1990,1987-05-01,Emergency Equipment,Public Safety,,Pass,1749,841
debt_exclusion,172,Mashpee,1990,1987-05-01,Schools,School,,Pass,1054,597
debt_exclusion,187,Millis,2000,1987-05-01,School,School,,Pass,1114,641
debt_exclusion,194,Montgomery,1990,1987-05-01,Fire Truck,Public Safety,,Pass,76,16
debt_exclusion,261,Sandwich,2000,1987-05-01,Schools- Build New And King Schools,School,,Pass,1931,772
debt_exclusion,261,Sandwich,2000,1987-05-01,Solid Waste,Public Works and Facilities,,Pass,2091,593
debt_exclusion,282,Sterling,1990,1987-05-01,Library,Culture and Recreation,,Pass,293,242
debt_exclusion,286,Stow,1990,1987-05-01,Police,Public Safety,,Pass,443,401
debt_exclusion,286,Stow,1990,1987-05-01,Fire/Em,Public Safety,,Pass,647,201
debt_exclusion,286,Stow,1990,1987-05-01,Sch Roof,School,,Pass,629,222
debt_exclusion,286,Stow,1990,1987-05-01,Pub.Safety,Public Safety,,Pass,567,268
debt_exclusion,286,Stow,1990,1987-05-01,Equipment,General Government,,Pass,552,289
debt_exclusion,286,Stow,1990,1987-05-01,Computer,General Government,,Pass,547,300
debt_exclusion,286,Stow,1990,1987-05-01,Equipment,General Government,,Pass,519,313
debt_exclusion,286,Stow,1990,1987-05-01,Plans,General Government,,Pass,484,354
debt_exclusion,286,Stow,2000,1987-05-01,Const Of Town Hall,General Government,,Pass,464,368
debt_exclusion,289,Sunderland,1990,1987-05-01,Equip,General Government,,Pass,262,131
debt_exclusion,298,Topsfield,1989,1987-05-01,Police,Public Safety,,Pass,481,174
debt_exclusion,298,Topsfield,1989,1987-05-01,Water,Public Works and Facilities,,Pass,431,226
debt_exclusion,298,Topsfield,1989,1987-05-01,Townhall,General Government,,Pass,453,199
debt_exclusion,298,Topsfield,1990,1987-05-01,Water,Public Works and Facilities,,Pass,447,201
debt_exclusion,298,Topsfield,2000,1987-05-01,School,School,,Pass,491,174
debt_exclusion,304,Uxbridge,2000,1987-05-01,School,School,,Pass,600,379
debt_exclusion,318,Wellfleet,2000,1987-05-01,Land/Water,Public Works and Facilities,,Pass,318,216
debt_exclusion,326,West Stockbridge,1990,1987-05-01,Equipment,General Government,,Pass,173,157
debt_exclusion,333,Weston,1990,1987-05-01,Refuse,Public Works and Facilities,,Pass,639,236
debt_exclusion,333,Weston,2001,1987-05-01,Landfill,Public Works and Facilities,,Pass,622,245
debt_exclusion,340,Williamsburg,1990,1987-05-01,Jmes&Dnphy School,School,,Pass,123,65
debt_exclusion,340,Williamsburg,1992,1987-05-01,Pre-Debt,Pre-Proposition 2 1/2 Debt,,Pass,126,65
capital_exclusion,142,Hull,1988,1987-05-04,Multiple,GENERAL OPERATING,570100,Fail,456,1641
capital_exclusion,203,New Marlborough,1988,1987-05-11,Regional School,SCHOOL,18141,Pass,122,59
debt_exclusion,254,Rowley,1993,1987-05-11,School Roof,School,,Pass,442,402
capital_exclusion,320,Wenham,1988,1987-05-16,Roads,PUBLIC WORKS & FACILITIES,150000,Pass,304,88
capital_exclusion,320,Wenham,1988,1987-05-16,School,SCHOOL,9330,Pass,293,99
capital_exclusion,267,Sheffield,1988,1987-05-18,Fire,PUBLIC SAFETY,123959,Pass,557,265
capital_exclusion,136,Holliston,1988,1987-05-19,Multiple,GENERAL OPERATING,500000,Fail,993,1539
capital_exclusion,327,West Tisbury,1988,1987-05-21,Computer,GENERAL OPERATING,45000,Pass,215,180
capital_exclusion,327,West Tisbury,1988,1987-05-21,Land,GENERAL GOVERNMENT,75000,Pass,272,134
capital_exclusion,327,West Tisbury,1988,1987-05-21,Pond Study,CULTURE AND RECREATION,24000,Pass,298,110
capital_exclusion,327,West Tisbury,1988,1987-05-21,School Bus,SCHOOL,32000,Pass,325,84
capital_exclusion,327,West Tisbury,1988,1987-05-21,Emergency Equipment,PUBLIC SAFETY,20000,Pass,343,70
capital_exclusion,300,Truro,1988,1987-05-26,Equipment,GENERAL OPERATING,52000,Pass,282,152
capital_exclusion,300,Truro,1988,1987-05-26,Equipment,GENERAL OPERATING,45000,Pass,274,162
debt_exclusion,020,Barnstable,2000,1987-06-01,Land,General Government,,Pass,5004,2036
debt_exclusion,038,Boxford,1990,1987-06-01,Landfill/D.P.W. Expenses,Public Works and Facilities,,Pass,412,135
debt_exclusion,038,Boxford,1999,1987-06-01,Constr/Rpr/Equip/Cole School,School,,Pass,427,122
debt_exclusion,038,Boxford,2000,1987-06-01,Constr/Rpr/Equip/Spof Pond School,School,,Pass,409,140
debt_exclusion,055,Chatham,1990,1987-06-01,Town Landing Constuction,Public Safety,,Pass,849,509
debt_exclusion,055,Chatham,2001,1987-06-01,Land Purchase/Conserv/Watershed,Public Works and Facilities,,Pass,921,451
debt_exclusion,115,Groton,2000,1987-06-01,School,School,,Pass,302,255
debt_exclusion,123,Hanson,1994,1987-06-01,School,School,,Pass,493,158
debt_exclusion,173,Mattapoisett,1993,1987-06-01,Fire,Public Safety,,Pass,545,345
debt_exclusion,173,Mattapoisett,2000,1987-06-01,Sewers,Public Works and Facilities,,Pass,591,300
debt_exclusion,224,Orleans,1990,1987-06-01,Land/Gertrude Fisk Property,General Government,,Pass,1017,319
debt_exclusion,277,Southborough,1990,1987-06-01,Library,Culture and Recreation,,Pass,712,431
debt_exclusion,287,Sturbridge,1990,1987-06-01,Public Safty,Public Safety,,Pass,505,204
debt_exclusion,287,Sturbridge,1990,1987-06-01,Emergency Equipment,Public Safety,,Pass,557,149
debt_exclusion,287,Sturbridge,2000,1987-06-01,Library,Culture and Recreation,,Pass,485,214
debt_exclusion,289,Sunderland,1990,1987-06-01,Fire,Public Safety,,Pass,278,115
debt_exclusion,299,Townsend,2000,1987-06-01,Construct/Equip New Elem School,School,,Pass,355,224
debt_exclusion,299,Townsend,2000,1987-06-01,Water Extension,Public Works and Facilities,,Pass,306,273
capital_exclusion,326,West Stockbridge,1988,1987-06-16,Town Hall Repair,GENERAL OPERATING,4800,Pass,194,86
capital_exclusion,326,West Stockbridge,1988,1987-06-16,Equipment,GENERAL OPERATING,15627,Pass,158,122
capital_exclusion,326,West Stockbridge,1988,1987-06-16,Computer,GENERAL OPERATING,15000,Pass,162,115
capital_exclusion,326,West Stockbridge,1988,1987-06-16,Roads,PUBLIC WORKS & FACILITIES,8300,Pass,163,113
capital_exclusion,326,West Stockbridge,1988,1987-06-16,Fire,PUBLIC SAFETY,5000,Pass,185,92
capital_exclusion,173,Mattapoisett,1988,1987-06-23,School,SCHOOL,152900,Pass,639,259
capital_exclusion,173,Mattapoisett,1988,1987-06-23,Corrosion Control,PUBLIC WORKS & FACILITIES,142500,Pass,447,435
capital_exclusion,173,Mattapoisett,1988,1987-06-23,Regional School,SCHOOL,69034,Fail,507,391
capital_exclusion,004,Adams,1988,1987-06-29,Loader,PUBLIC WORKS & FACILITIES,34000,Pass,51,47
capital_exclusion,055,Chatham,1988,1987-06-30,Revaluation,GENERAL OPERATING,200000,Pass,752,603
capital_exclusion,055,Chatham,1988,1987-06-30,Police,PUBLIC SAFETY,34822,Pass,756,609
capital_exclusion,055,Chatham,1988,1987-06-30,Mill Repair,PUBLIC WORKS & FACILITIES,26000,Pass,796,569
capital_exclusion,055,Chatham,1988,1987-06-30,Dump Truck,PUBLIC WORKS & FACILITIES,21000,Pass,816,539
capital_exclusion,055,Chatham,1988,1987-06-30,Dump Truck,PUBLIC WORKS & FACILITIES,21041,Pass,818,529
capital_exclusion,055,Chatham,1988,1987-06-30,Mowing Machine,PUBLIC WORKS & FACILITIES,14250,Pass,843,513
capital_exclusion,055,Chatham,1988,1987-06-30,Landings,PUBLIC WORKS & FACILITIES,119350,Pass,849,508
capital_exclusion,055,Chatham,1988,1987-06-30,School,SCHOOL,11000,Pass,849,511
capital_exclusion,055,Chatham,1988,1987-06-30,Pickup,PUBLIC WORKS & FACILITIES,13855,Pass,850,514
capital_exclusion,055,Chatham,1988,1987-06-30,Demolition,PUBLIC WORKS & FACILITIES,7500,Pass,873,484
capital_exclusion,055,Chatham,1988,1987-06-30,Dump Truck,PUBLIC WORKS & FACILITIES,13666,Pass,881,488
capital_exclusion,055,Chatham,1988,1987-06-30,Engineering,PUBLIC WORKS & FACILITIES,7500,Pass,880,468
capital_exclusion,055,Chatham,1988,1987-06-30,Police,PUBLIC SAFETY,18000,Pass,891,467
capital_exclusion,055,Chatham,1988,1987-06-30,Water,PUBLIC WORKS & FACILITIES,86000,Pass,893,469
capital_exclusion,055,Chatham,1988,1987-06-30,Road,PUBLIC WORKS & FACILITIES,65000,Pass,907,456
capital_exclusion,055,Chatham,1988,1987-06-30,Fire,PUBLIC SAFETY,57328,Pass,968,393
capital_exclusion,055,Chatham,1988,1987-06-30,Sewer,PUBLIC WORKS & FACILITIES,95000,Pass,985,374
capital_exclusion,055,Chatham,1988,1987-06-30,Roads,PUBLIC WORKS & FACILITIES,10000,Pass,990,381
capital_exclusion,055,Chatham,1988,1987-06-30,Sewers,PUBLIC WORKS & FACILITIES,10000,Pass,997,374
capital_exclusion,055,Chatham,1988,1987-06-30,Police And Fire,PUBLIC SAFETY,25000,Pass,1002,359
capital_exclusion,055,Chatham,1988,1987-06-30,Roads,PUBLIC WORKS & FACILITIES,10000,Pass,1013,353
capital_exclusion,055,Chatham,1988,1987-06-30,Fire,PUBLIC SAFETY,14420,Pass,1020,350
capital_exclusion,055,Chatham,1988,1987-06-30,Handicapped Ramp,HEALTH AND HUMAN SERVICE,2000,Pass,1040,334
debt_exclusion,081,Dunstable,1998,1987-07-01,Constr/Equip/Remodeling Three Schools,School,,Pass,137,129
debt_exclusion,145,Kingston,1990,1987-07-01,Land,General Government,,Pass,257,199
debt_exclusion,172,Mashpee,1990,1987-07-01,Land,General Government,,Pass,287,275
debt_exclusion,172,Mashpee,1990,1987-07-01,Well,Public Works and Facilities,,Pass,358,223
debt_exclusion,172,Mashpee,1994,1987-07-01,Land,General Government,,Pass,295,282
